Product Type, Item Type, Item Name, Cost(with discount), Cost(without discount), Brand, Discount, Quality, Media Influence
Women's Clothing, Women's Ethnicwear, Kashiba Creation Georgette Embroidered Semi-stitched Sa... , 2199 , 4599 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, TirupatiBalaji Georgette Embroidered Semi-stitched Salw... , 2049 , 5999 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, ZofeyFashion Embriodered Lehenga Saree Georgette Net ... , 2300 , 3999 , 5 , 5 , 4 , 5
Women's Clothing, Women's Ethnicwear, Fidubi Embroidered Women's Lehenga Choli and Dupatta Set , 1999 , 1999 , 3 , 0 , 1 , 5
Women's Clothing, Women's Ethnicwear, Mac Enterprise Velvet Embroidered Semi-stitched Gown (U... , 2199 , 6499 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, Chhavi Fashion Net Embroidered Salwar Suit Dupatta Mate... , 2099 , 7999 , 5 , 5 , 5 , 5
Women's Clothing, Women's Ethnicwear, Hari Krishna Enterprise Embroidered Women's Lehenga Choli , 1999 , 10099 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, Anarkali Devagya Georgette Embroidered Semi-stitched Sa... , 2299 , 5500 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, Sj Trendz Self Design Fashion Velvet Brasso Net Art ... , 2099 , 3999 , 5 , 5 , 2 , 5
Women's Clothing, Women's Ethnicwear, Shree Creation Net Georgette Embroidered Dress/Top Mat... , 1999 , 3899 , 5 , 5 , 1 , 5
Women's Clothing, Women's Ethnicwear, Kamani Garment Embroidered Women's Lehenga Choli , 2000 , 2999 , 5 , 4.3 , 3 , 5
Women's Clothing, Women's Ethnicwear, Welcreation Embroidered Women's Lehenga Choli and Dupa... , 2000 , 5700 , 5 , 5 , 3 , 5
Women's Clothing, Women's Ethnicwear, Ishin Designer Studio Printed Fashion Georgette Sari (P... , 2299 , 3999 , 5 , 5 , 4 , 5
Women's Clothing, Women's Ethnicwear, Krishna Emporia Velvet Embroidered Semi-stitched Gown (... , 2059 , 2990 , 5 , 4.1 , 1 , 5
Women's Clothing, Women's Ethnicwear, Jkv Velvet Embroidered Semi-stitched Gown (Unstitched) , 1999 , 5599 , 5 , 5 , 0 , 5
Women's Clothing, Women's Ethnicwear, Shreeji Fashion Georgette Embroidered Salwar Suit Dupat... , 1999 , 3999 , 5 , 5 , 1 , 5
Women's Clothing, Women's Ethnicwear, Hari Krishna Enterprise Embroidered Women's Lehenga Choli , 1999 , 9555 , 5 , 5 , 0 , 5
